gtip_pozisyon,aciklama,fasil
630419909011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Yünden veya sentetik veya suni liflerden olanlar,63
630419909019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Yatak örtüleri / Diğerleri / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri,63
630420000000,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Bu Faslın 1 no.lu alt pozisyon notunda belirtilen türden cibinlikler,63
630491000011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örme veya kroşe / Pamuktan,63
630491000012,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örme veya kroşe / Keten veya ramiden,63
630491000019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örme veya kroşe / Diğerleri,63
630492001011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (pamuktan) / Keçeden olanlar / Batik metodu ile elde baskı yapılmış olanlar,63
630492001019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (pamuktan) / Keçeden olanlar / Diğerleri,63
630492009011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (pamuktan) / Diğerleri / Batik metodu ile elde baskı yapılmış olanlar,63
630492009019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (pamuktan) / Diğerleri / Diğerleri,63
630493000011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (sentetik liflerden) / Dokunmamış mensucattan olanlar,63
630493000019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (sentetik liflerden) / Diğerleri,63
630499000011,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (dokumaya elverişli diğer maddelerden) / Keten ve ramiden olanlar,63
630499000012,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (dokumaya elverişli diğer maddelerden) / Yünden veya suni liflerden olanlar,63
630499000013,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (dokumaya elverişli diğer maddelerden) / Dokunmamış mensucattan olanlar,63
630499000019,Diğer mefruşat eşyası (94.04 pozisyonundakiler hariç) / Diğerleri / Örülmemiş veya kroşe olmayan (dokumaya elverişli diğer maddelerden) / Diğerleri,63
630510101000,Ambalaj için torba ve çuvallar / 53.03 Pozisyonundaki jütten veya bitki iç kabuklarının dokumaya elverişli diğer liflerinden / Kullanılmış / Örme,63
630510102000,Ambalaj için torba ve çuvallar / 53.03 Pozisyonundaki jütten veya bitki iç kabuklarının dokumaya elverişli diğer liflerinden / Kullanılmış / Jütten,63
630510109000,Ambalaj için torba ve çuvallar / 53.03 Pozisyonundaki jütten veya bitki iç kabuklarının dokumaya elverişli diğer liflerinden / Kullanılmış / Diğerleri,63
630510901000,Ambalaj için torba ve çuvallar / 53.03 Pozisyonundaki jütten veya bitki iç kabuklarının dokumaya elverişli diğer liflerinden / Diğerleri / Örme,63
630510903000,Ambalaj için torba ve çuvallar / 53.03 Pozisyonundaki jütten veya bitki iç kabuklarının dokumaya elverişli diğer liflerinden / Diğerleri / Jütten,63
630510909000,Ambalaj için torba ve çuvallar / 53.03 Pozisyonundaki jütten veya bitki iç kabuklarının dokumaya elverişli diğer liflerinden / Diğerleri / Diğerleri,63
630520001000,Ambalaj için torba ve çuvallar / Pamuktan / Örme,63
630520009000,Ambalaj için torba ve çuvallar / Pamuktan / Diğerleri,63
630532110000,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Dökme maddeler için esnek mahfazalar / Polietilen yada polipropilen şeritlerden veya benzerlerinden olanlar / Örme veya kroşe,63
630532190000,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Dökme maddeler için esnek mahfazalar / Polietilen yada polipropilen şeritlerden veya benzerlerinden olanlar / Diğerleri,63
630532901000,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Dökme maddeler için esnek mahfazalar / Diğerleri / Dokunmamış mensucattan,63
630532909011,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Dökme maddeler için esnek mahfazalar / Diğerleri / Diğerleri / Örme olanlar,63
630532909019,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Dökme maddeler için esnek mahfazalar / Diğerleri / Diğerleri / Diğerleri,63
630533100000,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri (polietilen ve polipropilen şeritlerden ve benzerlerinden elde edilenler) / Örme veya kroşe,63
630533900000,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri (polietilen ve polipropilen şeritlerden ve benzerlerinden elde edilenler) / Diğerleri,63
630539001011,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri / Örme / Kullanılmış olanlar,63
630539001019,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri / Örme / Diğerleri,63
630539002011,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri / Dokunmamış mensucattan / Kullanılmış olanlar,63
630539002019,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri / Dokunmamış mensucattan / Diğerleri,63
630539009011,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri / Diğerleri / Kullanılmış olanlar,63
630539009019,Ambalaj için torba ve çuvallar / Sentetik veya suni maddelerden / Diğerleri / Diğerleri / Diğerleri,63
630590001011,Ambalaj için torba ve çuvallar / Dokumaya elverişli diğer maddelerden / Örme / Keten ve sisalden kullanılmış olanlar,63
630590001019,Ambalaj için torba ve çuvallar / Dokumaya elverişli diğer maddelerden / Örme / Diğerleri,63
630590009011,"Ambalaj için torba ve çuvallar / Dokumaya elverişli diğer maddelerden / Diğerleri / Ketenden, kullanılmış olanlar",63
630590009012,"Ambalaj için torba ve çuvallar / Dokumaya elverişli diğer maddelerden / Diğerleri / Ramiden, kullanılmış olanlar",63
630590009013,"Ambalaj için torba ve çuvallar / Dokumaya elverişli diğer maddelerden / Diğerleri / Sisalden, kullanılmış olanlar",63
630590009019,Ambalaj için torba ve çuvallar / Dokumaya elverişli diğer maddelerden / Diğerleri / Diğerleri,63
630612000000,"Vagon ve mavna örtüleri, tenteler ve dış storlar; çadırlar (geçici kanopiler ve benzeri eşya dahil); kayıklara,deniz veya kara taşıtlarına mahsus yelkenler, kamp eşyası / Vagon ve mavna örtüleri, tenteler ve dış storlar / Sentetik liflerden",63
630619000000,"Vagon ve mavna örtüleri, tenteler ve dış storlar; çadırlar (geçici kanopiler ve benzeri eşya dahil); kayıklara,deniz veya kara taşıtlarına mahsus yelkenler, kamp eşyası / Vagon ve mavna örtüleri, tenteler ve dış storlar / Dokumaya elverişli diğer maddelerden",63
630622000000,"Vagon ve mavna örtüleri, tenteler ve dış storlar; çadırlar (geçici kanopiler ve benzeri eşya dahil); kayıklara,deniz veya kara taşıtlarına mahsus yelkenler, kamp eşyası / Çadırlar (geçici kanopiler ve benzeri eşya dahil) / Sentetik liflerden",63
630629000000,"Vagon ve mavna örtüleri, tenteler ve dış storlar; çadırlar (geçici kanopiler ve benzeri eşya dahil); kayıklara,deniz veya kara taşıtlarına mahsus yelkenler, kamp eşyası / Çadırlar (geçici kanopiler ve benzeri eşya dahil) / Dokumaya elverişli diğer maddelerden",63
630630000000,"Vagon ve mavna örtüleri, tenteler ve dış storlar; çadırlar (geçici kanopiler ve benzeri eşya dahil); kayıklara,deniz veya kara taşıtlarına mahsus yelkenler, kamp eşyası / Yelkenler",63
630640000000,"Vagon ve mavna örtüleri, tenteler ve dış storlar; çadırlar (geçici kanopiler ve benzeri eşya dahil); kayıklara,deniz veya kara taşıtlarına mahsus yelkenler, kamp eşyası / Şişme yataklar",63
630690000000,"Vagon ve mavna örtüleri, tenteler ve dış storlar; çadırlar (geçici kanopiler ve benzeri eşya dahil); kayıklara,deniz veya kara taşıtlarına mahsus yelkenler, kamp eşyası / Diğerleri",63
630710100000,"Diğer hazır eşya (elbise patronları dahil) / Yer bezleri, bulaşık bezleri, toz bezleri ve benzeri temizlik bezleri / Örme veya kroşe",63
630710300000,"Diğer hazır eşya (elbise patronları dahil) / Yer bezleri, bulaşık bezleri, toz bezleri ve benzeri temizlik bezleri / Dokunmamış mensucattan",63
630710901000,"Diğer hazır eşya (elbise patronları dahil) / Yer bezleri, bulaşık bezleri, toz bezleri ve benzeri temizlik bezleri / Diğerleri / Keçeden",63
630710909000,"Diğer hazır eşya (elbise patronları dahil) / Yer bezleri, bulaşık bezleri, toz bezleri ve benzeri temizlik bezleri / Diğerleri / Diğerleri",63
630720000000,Diğer hazır eşya (elbise patronları dahil) / Cankurtaran yelekleri ve cankurtaran kemerleri,63
630790100011,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Örme veya kroşe / Askılı bebek taşıyıcıları,63
630790100019,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Örme veya kroşe / Diğerleri,63
630790910000,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Diğerleri / Keçeden,63
630790920000,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Diğerleri / Diğerleri / 56.03 pozisyonundaki mensucattan yapılmış cerrahi operasyonlarda kullanılan tek kullanımlık örtüler,63
630790930000,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Diğerleri / Diğerleri / Koruyucu yüz maskeleri / EN 149 standardına uygun FFP maskeler ve partiküllere karşı koruma sağlayan solunum koruyucu cihazlar gibi benzer bir standarda uyan diğer maskeler,63
630790950000,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Diğerleri / Diğerleri / Koruyucu yüz maskeleri / Diğerleri,63
630790980011,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Diğerleri / Diğerleri / Diğerleri / Askılı bebek taşıyıcıları,63
630790980019,Diğer hazır eşya (elbise patronları dahil) / Diğerleri / Diğerleri / Diğerleri / Diğerleri / Diğerleri II. TAKIMLAR,63
630800000011,"Kilimler, halılar, işlemeli masa örtüleri ve peçetelerin yapımında kullanılan mensucat ve ipliklerden müteşekkil takımlar (aksesuarıyla birlikte olsun olmasın) veya benzeri dokumaya elverişli maddelerden eşya (perakende olarak satılacak hale getirilmiş) / Pamuktan / Ağartılmamış veya ağartılmış",63
630800000019,"Kilimler, halılar, işlemeli masa örtüleri ve peçetelerin yapımında kullanılan mensucat ve ipliklerden müteşekkil takımlar (aksesuarıyla birlikte olsun olmasın) veya benzeri dokumaya elverişli maddelerden eşya (perakende olarak satılacak hale getirilmiş) / Pamuktan / Diğerleri",63
630800000021,"Kilimler, halılar, işlemeli masa örtüleri ve peçetelerin yapımında kullanılan mensucat ve ipliklerden müteşekkil takımlar (aksesuarıyla birlikte olsun olmasın) veya benzeri dokumaya elverişli maddelerden eşya (perakende olarak satılacak hale getirilmiş) / Sentetik liflerden (devamsız veya döküntü)",63
630800000029,"Kilimler, halılar, işlemeli masa örtüleri ve peçetelerin yapımında kullanılan mensucat ve ipliklerden müteşekkil takımlar (aksesuarıyla birlikte olsun olmasın) veya benzeri dokumaya elverişli maddelerden eşya (perakende olarak satılacak hale getirilmiş) / Diğerleri III. KULLANILMIŞ GİYİM EŞYASI VE MENSUCATTAN MAMUL BENZERİ EŞYA; PAÇAVRALAR",63
630900000000,Kullanılmış giyim eşyası ve kullanılmış diğer eşya,63
631010000000,"Kullanılmış veya yeni paçavralar, sicim, ip ve halat döküntüleri ve dokumaya elverişli maddelerden sicim, ip ve halattan kullanılmış eşya / Tasnife tabi tutulmuş olanlar",63
631090000011,"Kullanılmış veya yeni paçavralar, sicim, ip ve halat döküntüleri ve dokumaya elverişli maddelerden sicim, ip ve halattan kullanılmış eşya / Diğerleri / Terzihanelerde ve hazır giyim atölyelerinde oluşan kırpıntılar",63
631090000019,"Kullanılmış veya yeni paçavralar, sicim, ip ve halat döküntüleri ve dokumaya elverişli maddelerden sicim, ip ve halattan kullanılmış eşya / Diğerleri / Diğerleri",63
640110000000,"Dış tabanı ve yüzü kauçuk veya plastik maddeden olan su geçirmez ayakkabılar (ayakkabının yüzü, tabana dikmek, perçinlemek, çivilemek, vidalamak ve benzeri işlemlerle tutturulmamış veya birleştirilmemiş) / Metalden koruyucu burunlu ayakkabılar",64
640192100000,"Dış tabanı ve yüzü kauçuk veya plastik maddeden olan su geçirmez ayakkabılar (ayakkabının yüzü, tabana dikmek, perçinlemek, çivilemek, vidalamak ve benzeri işlemlerle tutturulmamış veya birleştirilmemiş) / Diğer ayakkabılar / Bileği örtüp dizi örtmeyenler / Yüzü kauçuktan olanlar",64
640192900000,"Dış tabanı ve yüzü kauçuk veya plastik maddeden olan su geçirmez ayakkabılar (ayakkabının yüzü, tabana dikmek, perçinlemek, çivilemek, vidalamak ve benzeri işlemlerle tutturulmamış veya birleştirilmemiş) / Diğer ayakkabılar / Bileği örtüp dizi örtmeyenler / Yüzü plastik maddeden olanlar",64
640199000000,"Dış tabanı ve yüzü kauçuk veya plastik maddeden olan su geçirmez ayakkabılar (ayakkabının yüzü, tabana dikmek, perçinlemek, çivilemek, vidalamak ve benzeri işlemlerle tutturulmamış veya birleştirilmemiş) / Diğer ayakkabılar / Diğerleri",64
640212100000,"Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Spor ayakkabıları / Kayak ayakkabıları, kuzey disiplini kayak ayakkabıları ve kar sörfü için ayakkabılar / Kayak ayakkabıları, kuzey disiplini kayak ayakkabıları",64
640212900000,"Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Spor ayakkabıları / Kayak ayakkabıları, kuzey disiplini kayak ayakkabıları ve kar sörfü için ayakkabılar / Kar sörfü için ayakkabılar",64
640219000000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Spor ayakkabıları / Diğerleri,64
640220000000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Ayakkabıların yüzündeki kayışların veya ince şeritlerin tabandaki deliklerden geçirilmek suretiyle ayakkabı yüzünün tabana tutturulduğu diğer ayakkabılar,64
640291100000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Koruyucu metal burun ile mücehhez olanlar,64
640291900000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri,64
640299050000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Koruyucu metal burun ile mücehhez olanlar,64
640299100000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü kauçuktan olanlar,64
640299310000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü plastik maddeden olanlar / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Taban ile birlikte topuk yüksekliği 3 cm. den fazla olanlar,64
640299390000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü plastik maddeden olanlar / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri,64
640299500000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü plastik maddeden olanlar / Terlik ve ev içinde giyilen diğer ayakkabılar,64
640299910000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü plastik maddeden olanlar / Diğerleri / İç tabanının uzunluğu 24 cm. den az olanlar,64
640299930000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü plastik maddeden olanlar / Diğerleri / İç tabanının uzunluğu 24 cm. veya daha fazla olanlar / Erkek veya kadınlara ait olduğu belirlenemeyen ayakkabılar,64
640299960000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü plastik maddeden olanlar / Diğerleri / İç tabanının uzunluğu 24 cm. veya daha fazla olanlar / Diğerleri / Erkekler için,64
640299980000,Dış tabanı ve yüzü kauçuk veya plastik maddeden olan diğer ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü plastik maddeden olanlar / Diğerleri / İç tabanının uzunluğu 24 cm. veya daha fazla olanlar / Diğerleri / Kadınlar için,64
640312000000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Spor ayakkabıları / Kayak ayakkabıları , kuzey disiplini kayak ayakkabıları ve kar sörfü için ayakkabılar",64
640319000000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Spor ayakkabıları / Diğerleri",64
640320000000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Dış tabanı tabii köseleden ve yüzü ayağın üstünden geçip baş parmağa dolanan deri bir şeritten olan ayakkabılar",64
640340000011,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (metalden koruyucu burnu olanlar) / Dış tabanı tabi köseleden ayakkabılar",64
640340000012,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (metalden koruyucu burnu olanlar) / Dış tabanı terkip yolu ile elde edilen köseleden ayakkabılar",64
640340000013,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (metalden koruyucu burnu olanlar) / Dış tabanı kauçuk veya suni plastik maddelerden ayakkabılar",64
640351050000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Bileği örtenler / İç tabanı olmayan, ahşap mesnet veya platform üzerine yapılmış olanlar",64
640351110000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Bileği örtenler / Diğerleri / Bileği örten fakat baldırı örtmeyenler, iç taban uzunluğu / 24 cm. den az olanlar",64
640351150000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Bileği örtenler / Diğerleri / Bileği örten fakat baldırı örtmeyenler, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Erkekler için",64
640351190000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Bileği örtenler / Diğerleri / Bileği örten fakat baldırı örtmeyenler, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Kadınlar için",64
640351910000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Bileği örtenler / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. den az olanlar",64
640351950000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Bileği örtenler / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Erkekler için",64
640351990000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Bileği örtenler / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Kadınlar için",64
640359050000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / İç tabanı olmayan, ahşap mesnet veya platform üzerine yapılmış olanlar",64
640359110000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Tabanı ile birlikte topuk yüksekliği 3 cm. den fazla olanlar",64
640359310000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri, iç taban uzunluğu / 24 cm. den az olanlar",64
640359350000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Erkekler için",64
640359390000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Kadınlar için",64
640359500011,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Terlikler ve ev içinde giyilen diğer ayakkabılar / Erkekler için",64
640359500012,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Terlikler ve ev içinde giyilen diğer ayakkabılar / Kadınlar için",64
640359500013,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Terlikler ve ev içinde giyilen diğer ayakkabılar / Çocuklar ve bebekler için",64
640359910000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. den az olanlar",64
640359950000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Erkekler için",64
640359990000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar (dış tabanı tabii köseleden olanlar) / Diğerleri / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Kadınlar için",64
640391050000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / İç tabanı olmayan, ahşap mesnet veya platform üzerine yapılmış olanlar",64
640391110000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Bileği örten fakat baldırı örtmeyenler, iç taban uzunluğu / 24 cm. den az olanlar",64
640391130000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Bileği örten fakat baldırı örtmeyenler, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Erkek veya kadınlara ait olduğu belirlenemeyen ayakkabılar",64
640391160000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Bileği örten fakat baldırı örtmeyenler, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Diğerleri / Erkekler için",64
640391180000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Bileği örten fakat baldırı örtmeyenler, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Diğerleri / Kadınlar için",64
640391910000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. den az olanlar",64
640391930000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Erkek veya kadınlara ait olduğu belirlenemeyen ayakkabılar",64
640391960000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Diğerleri / Erkekler için",64
640391980000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Bileği örtenler / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Diğerleri / Kadınlar için",64
640399050000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / İç tabanı olmayan, ahşap mesnet veya platform üzerine yapılmış olanlar",64
